Symbol,Name,CIK,Sector,Industry,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,Dividend,EPS,EPSEorL,RevenuePerShareTTM,ProfitMargin,ProfitMarginPorN,OperatingMarginTTM,OperatingMarginTTMPorN,ReturnOnAssetsTTM,ReturnOnAssetsTTMPorN,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyEarningsGrowthYOYPorN,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding
ATEN,A10 Networks Inc,1580808,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,December,2021-12-31,1097377000.0,42295000.0,12.18,-10.86,2.698,0.05,0.0134,YES,1.19,Earn,3.245,0.38,positive,0.134,positive,0.061,positive,0.584,250042000.0,196537000.0,1.19,0.366,positive,0.128,19.67,12.18,21.05,4.388999999999999,5.24,3.727,22.03,1.036,18.92,8.36,13.68,14.13,75733000
ATKR,Atkore Inc,1666138,MANUFACTURING,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",September,2021-12-31,4171617000.0,1029312000.0,6.3,1.39,20.77,0.0,0.0,NO,14.76,Earn,70.31,0.217,positive,0.29100000000000004,positive,0.306,positive,1.026,3257733000.0,1125613000.0,14.76,1.469,positive,0.645,124.0,6.3,7.23,1.28,4.614,1.4280000000000002,4.408,2.359,119.96,65.8,99.98,96.89,44856100
ATOM,Atomera Incorporated,1420520,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,245109000.0,-14079000.0,,0.0,1.2229999999999999,0.0,0.0,NO,-0.6990000000000001,LOSS,0.018000000000000002,0.0,0,-38.82,negative,-0.257,negative,-0.478,400000.0,400000.0,-0.6990000000000001,0.0,0,5.45,22.0,,,612.77,8.37,538.78,,1.459,33.13,9.22,13.22,19.32,23393200
ATVI,Activision Blizzard Inc,718877,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022-03-31,59303285000.0,3452000000.0,22.12,5.8,22.59,0.47,0.0061,YES,3.44,Earn,11.33,0.307,positive,0.379,positive,0.0866,positive,0.165,8803000000.0,6486000000.0,3.44,0.109,positive,-0.10300000000000001,94.19,22.12,21.46,6.74,3.411,6.44,18.09,0.546,98.87,56.07,79.96,76.15,779281000
AUGX,Augmedix Inc. Common Stock,1769804,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,100964000.0,,,,0.633,0.0,0.0,NO,-0.617,LOSS,0.767,-0.805,negative,-0.809,negative,-0.282,negative,-1.3319999999999999,22165000.0,10007000.0,-0.617,0.0,0,0.44799999999999995,6.13,,,4.555,4.01,3.093,,,6.22,2.0,2.6660000000000004,3.79,37394200
AUID,Ipsidy Inc. Common Stock,1534154,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,80337000.0,,,,0.46799999999999997,0.0,0.0,NO,-0.828,LOSS,0.107,0.0,0,-7.51,negative,-0.777,negative,-2.283,2292300.0,1631500.0,-0.828,0.0,0,0.171,,,,35.05,7.87,35.1,,2.488,18.64,2.76,4.042,9.88,24643200
AUR,Aurora Innovation Inc,1828108,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021-12-31,4891918000.0,,,,2.9760000000000004,0.0,0.0,NO,-1.217,LOSS,0.133,0.0,0,-8.85,negative,-0.212,negative,-0.395,82538000.0,82538000.0,-1.217,0.0,0,0.0,10.56,,,59.27,1.494,42.77,,,17.77,3.73,5.03,8.56,646067000
AUUD,Auddia Inc,1554818,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,24777300.0,,,,0.758,0.0,0.0,NO,-1.3,LOSS,0.0,0.0,0,0.0,0,-0.583,negative,0.0,5.0,-190187.0,-1.3,0.0,0,-1.0,5.0,,,1000000.0,2.5669999999999997,1000000.0,,,9.3,1.443,1.881,2.318,12514800
AUUDW,Auddia Inc,1554818,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,40424800.0,,,,,,,,,,0.002,0.0,0,-19.85,negative,-1.2919999999999998,negative,0.0,187510.0,0.0,0.0,0.0,0,-0.991,,,,,,,,,3.79,0.313,0.0,0.0,0
AVCT,American Virtual Cloud Technologies Inc,1704760,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,March,2022-03-31,61309000.0,,,,0.9209999999999999,0.0,0.0,NO,-4.364,LOSS,4.808,-0.893,negative,-0.499,negative,-0.0805,negative,0.0,109574000.0,28334700.0,-4.364,0.0,0,0.059000000000000004,7.0,,,0.5589999999999999,64.82,3.072,,1.138,7.39,0.6409999999999999,0.898,2.281,91192000
AVDX,AvidXchange Holdings Inc. Common Stock,1858257,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1584538000.0,,,,3.674,0.0,0.0,NO,-2.637,LOSS,2.92,-0.804,negative,-0.369,negative,-0.0383,negative,-0.382,248409000.0,148319000.0,-2.637,0.0,0,0.31,15.27,,,6.38,2.303,5.21,,,27.43,6.5,8.68,14.32,196837000
AVGO,Broadcom Inc,1730168,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,October,2022-01-31,228000000000.0,15685000000.0,31.91,1.173,56.02,15.4,0.0279,YES,17.54,Earn,69.3,0.275,positive,0.34700000000000003,positive,0.0823,positive,0.33299999999999996,28501000000.0,20288000000.0,17.54,0.833,positive,0.158,688.56,31.91,16.69,8.02,10.43,9.44,17.26,1.0270000000000001,673.21,407.48,595.36,553.58,408281000
AVID,Avid Technology Inc,896841,LIFE SCIENCES,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,December,2021-12-31,1413638000.0,52533000.0,35.29,0.91,-4.1160000000000005,0.0,0.0,NO,0.89,Earn,9.09,0.10099999999999999,positive,0.11599999999999999,positive,0.102,positive,0.0,409944000.0,265804000.0,0.89,1.0959999999999999,positive,0.142,42.0,35.29,,3.448,,4.061,28.05,1.187,40.48,21.52,32.82,31.05,45006000
AVLR,Avalara Inc,1348036,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,6791256000.0,-43471000.0,,,11.79,0.0,0.0,NO,-1.452,LOSS,8.1,-0.179,negative,-0.151,negative,-0.0307,negative,-0.11900000000000001,698977000.0,494145000.0,-1.452,0.0,0,0.348,156.79,,,9.72,7.22,9.9,,0.7909999999999999,191.67,74.28,93.92,138.2,87833000
AVPT,Avepoint Inc,1777921,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,898402000.0,,,,1.3769999999999998,0.0,0.0,NO,-0.48100000000000004,LOSS,1.355,-0.183,negative,-0.27899999999999997,negative,-0.12,negative,-0.265,191909000.0,139245000.0,-0.48100000000000004,0.0,0,0.16699999999999998,9.6,,,4.681,3.4939999999999998,3.1919999999999997,,0.826,12.4,4.7330000000000005,5.33,7.44,182602000
AVT,Avnet Inc,8858,TRADE & SERVICES,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",June,2022-03-31,3939971000.0,762158000.0,8.65,0.299,42.7,0.91,0.0267,YES,4.523,Earn,217.09,0.0211,positive,0.0302,positive,0.0457,positive,0.11199999999999999,21593358000.0,2240630000.0,4.523,6.89,positive,0.256,45.63,8.65,6.66,0.182,0.9209999999999999,0.254,7.25,1.4569999999999999,44.36,35.49,40.5,39.67,98963000
AVYA,Avaya Holdings Corp,1418100,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,September,2021-12-31,857772000.0,406000000.0,,,4.474,0.0,0.0,NO,-0.932,LOSS,34.74,-0.0255,negative,0.0605,positive,0.0184,positive,-0.16699999999999998,2943000000.0,1823000000.0,-0.932,-0.867,negative,-0.04,21.83,,3.733,0.29100000000000004,2.336,1.232,6.11,1.544,30.3,10.02,12.65,18.19,84928000
AWRE,Aware Inc,1015739,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2022-03-31,61897000.0,692000.0,,0.0,1.921,0.0,0.0,NO,-0.271,LOSS,0.7829999999999999,-0.34600000000000003,negative,-0.36200000000000004,negative,-0.0762,negative,-0.134,16854000.0,15644000.0,-0.271,0.0,0,0.16699999999999998,5.0,,,3.6719999999999997,1.444,1.7790000000000001,,0.156,4.27,2.63,3.052,3.418,21642300
AXTI,AXT Inc,1051627,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,247403000.0,19975000.0,16.94,3.77,4.9510000000000005,0.0,0.0,NO,0.34,Earn,3.321,0.106,positive,0.0939,positive,0.0255,positive,0.0616,137393000.0,47414000.0,0.34,0.7809999999999999,positive,0.396,12.5,16.94,15.8,1.801,1.262,1.749,11.39,2.117,12.35,5.68,6.9,8.17,42951900
AYX,Alteryx Inc,1689923,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,4579217000.0,411000.0,,0.0,5.96,0.0,0.0,NO,-2.674,LOSS,7.98,-0.335,negative,-0.244,negative,-0.0533,negative,-0.409,536135000.0,480382000.0,-2.674,-0.312,negative,0.083,81.83,,1428.57,8.54,11.48,8.97,298.03,0.654,90.57,49.67,65.16,67.6,60389000
AZPN,Aspen Technology Inc,929940,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,June,2022-03-31,9955970000.0,297834000.0,39.22,2.7110000000000003,10.38,0.0,0.0,NO,3.8080000000000003,Earn,9.91,0.38799999999999996,positive,0.431,positive,0.139,positive,0.385,668063000.0,649225000.0,3.8080000000000003,-0.513,negative,-0.267,176.0,39.22,26.32,14.9,15.12,15.82,32.4,1.307,169.22,122.29,152.56,146.06,66662000
BAND,Bandwidth Inc,1514416,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,596828000.0,33098000.0,,,16.41,0.0,0.0,NO,-1.091,LOSS,19.57,-0.0557,negative,-0.0035,negative,-0.0011,negative,-0.065,490907000.0,219023000.0,-1.091,0.0,0,0.11599999999999999,59.1,,500.0,1.216,1.567,1.6669999999999998,20.4,0.711,145.97,23.54,32.53,74.07,23292000
BASE,Couchbase Inc. Common Stock,1845022,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,748705000.0,,,,4.178,0.0,0.0,NO,-2.372,LOSS,4.793,-0.47100000000000003,negative,-0.455,negative,-0.17800000000000002,negative,-0.5920000000000001,123542000.0,108761000.0,-2.372,0.0,0,0.192,26.86,,,6.06,4.106,7.6,,,52.26,14.68,18.14,28.48,44171400
BBAI,BigBear.ai Holdings Inc,1836981,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1437000000.0,5798000.0,,,0.903,0.0,0.0,NO,-1.155,LOSS,1.36,-0.8490000000000001,negative,-0.479,negative,-0.145,negative,-1.109,145578000.0,34068000.0,-1.155,0.0,0,0.23800000000000002,14.5,,,9.87,11.74,10.14,,,14.04,4.45,8.41,8.58,135566000
BBSI,Barrett Business Services Inc,902791,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2021-12-31,547859000.0,43254000.0,16.15,1.143,27.67,1.2,0.0188,YES,4.519,Earn,123.13,0.0372,positive,0.0422,positive,0.0301,positive,0.171,931774000.0,182907000.0,4.519,-0.183,negative,0.085,96.75,16.15,13.72,0.5589999999999999,2.6660000000000004,0.434,7.36,1.479,86.14,57.53,71.75,73.02,7504900
BCOV,Brightcove Inc,1313275,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2022-03-31,275333000.0,10582000.0,51.0,-1.27,2.334,0.0,0.0,NO,0.13,Earn,5.18,0.0256,positive,0.027999999999999997,positive,0.0183,positive,0.0614,211093000.0,138065000.0,0.13,-0.785,negative,-0.02,9.0,51.0,,1.304,3.1060000000000003,1.32,19.19,0.775,15.57,6.52,7.5,9.99,41528400
BDR,Blonder Tongue Laboratories Inc,1000683,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,6398300.0,-2891000.0,,0.0,0.303,0.0,0.0,NO,-0.121,LOSS,1.3940000000000001,-0.0871,negative,-0.16699999999999998,negative,-0.131,negative,-0.44,16088000.0,3018000.0,-0.121,0.0,0,0.0,,,,0.39799999999999996,2.779,0.934,8.39,0.24100000000000002,1.91,0.4,0.583,0.858,13271700
BEAT,Heartbeam Inc. Common Stock,1779372,LIFE SCIENCES,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,December,2021-12-31,10267000.0,,,,1.7169999999999999,0.0,0.0,NO,-1.033,LOSS,0.0,0.0,0,0.0,0,-0.203,negative,-1.0270000000000001,0.0,0.0,-1.033,0.0,0,0.0,9.0,,,,0.87,,,,5.47,1.21,1.725,2.5860000000000003,7958900
BEEM,Beam Global,1398805,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,161169000.0,,,,3.068,0.0,0.0,NO,-0.81,LOSS,0.904,-0.897,negative,-0.897,negative,-0.17300000000000001,negative,-0.327,7714800.0,-710974.0,-0.81,0.0,0,0.633,34.25,,,20.89,6.63,16.93,,1.128,41.05,10.19,17.41,23.35,10035400
BEEMW,Beam Global,1398805,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,350514000.0,,,,,,,,,,0.971,-0.747,negative,-0.725,negative,-0.285,negative,-30.86,5053800.0,0.0,0.0,0.0,0,-0.113,,,,,,,,0.125,33.64,4.84,0.0,0.0,0
BGSF,BGSF Inc,1474903,TRADE & SERVICES,SERVICES-HELP SUPPLY SERVICES,December,2021-12-31,122600000.0,16025700.0,8.7,0.531,7.35,0.49,0.051,YES,1.351,Earn,23.06,0.059000000000000004,positive,0.0516,positive,0.0553,positive,0.147,239027000.0,80941000.0,1.351,0.7979999999999999,positive,0.151,19.75,8.7,10.62,0.513,1.6540000000000001,0.7140000000000001,9.36,2.259,15.49,11.14,13.17,13.33,10425200
BHE,Benchmark Electronics Inc,863436,MANUFACTURING,PRINTED CIRCUIT BOARDS,December,2022-03-31,824166000.0,104204000.0,23.31,1.91,27.66,0.655,0.0282,YES,0.99,Earn,63.25,0.0159,positive,0.0279,positive,0.0215,positive,0.0364,2255319000.0,205901000.0,0.99,0.67,positive,0.214,34.67,23.31,,0.365,0.866,0.35200000000000004,8.09,1.012,30.8,21.97,25.08,25.68,35257700
BIGC,BigCommerce Holdings Inc,1626450,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1252715000.0,,,,1.912,0.0,0.0,NO,-1.081,LOSS,3.0989999999999998,-0.349,negative,-0.239,negative,-0.0791,negative,-0.43200000000000005,219855000.0,171376000.0,-1.081,0.0,0,0.504,32.15,,,5.7,9.1,5.49,,,72.2,16.8,21.63,42.0,72621000
BILL,Bill.com Holdings Inc,1786352,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,June,2021-12-31,17901388000.0,,,,39.56,0.0,0.0,NO,-2.425,LOSS,4.4830000000000005,-0.541,negative,-0.526,negative,-0.02,negative,-0.0898,412838000.0,176830000.0,-2.425,0.0,0,1.895,307.24,,,43.36,4.3660000000000005,41.03,,2.199,348.5,128.0,211.97,239.44,103584000
BKI,Black Knight Inc,1627014,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,10399868000.0,516300000.0,48.65,1.902,13.57,0.0,0.0,NO,1.33,Earn,9.51,0.141,positive,0.215,positive,0.0318,positive,0.0555,1475200000.0,681300000.0,1.33,0.28600000000000003,positive,0.129,82.8,48.65,24.75,7.05,4.886,8.52,19.0,0.836,84.27,52.0,61.06,71.72,155283000
BKKT,Bakkt Holdings Inc,1820302,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,235518000.0,,,,0.348,0.0,0.0,NO,-0.138,LOSS,0.040999999999999995,0.0,0,-2.64,negative,0.0,0,0.0,35201000.0,-30138000.0,-0.138,0.0,0,0.449,7.0,,,6.69,0.511,,0.835,,50.8,3.31,5.54,10.3,57165000
BKTI,BK Technologies Corporation,2186,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,38077900.0,198000.0,,,1.936,0.09,0.0541,YES,-0.114,LOSS,3.036,-0.0375,negative,-0.0264,negative,-0.0168,negative,-0.0605,45364000.0,16261000.0,-0.114,1.6669999999999998,positive,0.217,7.0,,,0.8390000000000001,1.1520000000000001,0.7070000000000001,161.87,1.3530000000000002,4.843,1.5730000000000002,2.415,2.665,16848600
BL,BlackLine Inc,1666134,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,3950666000.0,5765000.0,,5.49,5.51,0.0,0.0,NO,-1.974,LOSS,7.3,-0.271,negative,-0.0935,negative,-0.017,negative,-0.256,425706000.0,327835000.0,-1.974,0.0,0,0.205,103.67,,136.99,9.28,11.97,8.99,1110.69,0.897,135.0,64.5,71.65,100.9,59293000
BLBX,Blackboxstocks Inc. Common Stock,1567900,TRADE & SERVICES,"WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES",December,2021-12-31,63687000.0,-1174872.0,,0.0,-0.161,0.0,0.0,NO,-0.14300000000000002,LOSS,0.623,-0.23,negative,-0.14400000000000002,negative,-0.665,negative,0.0,5468200.0,2166200.0,-0.14300000000000002,-0.7190000000000001,negative,0.33799999999999997,4.5,,,11.65,7.68,8.34,114.86,0.153,8.0,1.49,2.425,3.5980000000000003,13185700
BLIN,Bridgeline Digital Inc,1378590,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,September,2021-12-31,15612600.0,255000.0,,0.0,1.916,0.0,0.0,NO,-0.9420000000000001,LOSS,1.994,-0.248,negative,-0.0773,negative,-0.0325,negative,-0.255,14709000.0,8726000.0,-0.9420000000000001,0.125,positive,0.511,4.0,,12.15,1.061,0.877,0.8809999999999999,51.67,2.855,14.38,1.53,1.841,3.179,10204300
BLKB,Blackbaud Inc,1280058,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,2923221000.0,46033000.0,459.83,1.7619999999999998,14.12,0.0,0.0,NO,0.12,Earn,19.57,0.0061,positive,-0.0058,negative,-0.0013,negative,0.01,927740000.0,484545000.0,0.12,0.3,positive,0.022000000000000002,71.0,459.83,21.37,3.1510000000000002,4.023,4.138,35.71,1.073,86.96,53.81,59.81,69.6,52976000
BLND,Blend Labs Inc.,1855747,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021-12-31,1062100000.0,,,,3.6069999999999998,0.0,0.0,NO,-1.341,LOSS,2.161,-0.62,negative,-0.787,negative,0.0,0,0.0,184134000.0,61740000.0,-1.341,0.0,0,2.213,5.47,,,5.77,1.347,3.1069999999999998,,,21.04,4.41,6.6,11.23,219773000
BLZE,Backblaze Inc. Class A Common Stock,1462056,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,326402000.0,1479000.0,,,3.1430000000000002,0.0,0.0,NO,-1.067,LOSS,3.3169999999999997,-0.322,negative,-0.27899999999999997,negative,-0.10800000000000001,negative,-0.475,67479000.0,34341000.0,-1.067,0.0,0,0.282,23.0,,,4.837,3.217,3.492,81.22,,36.5,8.75,10.89,15.09,12403400
BMBL,Bumble Inc,1830043,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021-12-31,4286412000.0,73797000.0,15.7,,12.51,0.0,0.0,NO,1.479,Earn,6.31,0.415,positive,-0.0434,negative,-0.0056,negative,0.126,765660000.0,555739000.0,1.479,0.0,0,0.257,35.66,15.7,,5.6,1.861,4.388,37.53,,61.05,15.41,25.49,39.02,119799000
BMTX,BM Technologies Inc,1725872,FINANCE,STATE COMMERCIAL BANKS,December,2021-09-30,93574000.0,9649000.0,17.91,,2.9410000000000003,0.0,0.0,NO,0.42100000000000004,Earn,8.5,0.259,positive,0.105,positive,0.0734,positive,0.722,86580000.0,38629000.0,0.42100000000000004,17.48,positive,0.198,18.44,17.91,,1.081,2.7539999999999996,4.0089999999999995,2.26,-0.141,15.1,7.48,8.77,9.6,12206400
BNFT,Benefitfocus Inc,1576169,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,379409000.0,19374000.0,,-5.06,-0.584,0.0,0.0,NO,-1.165,LOSS,7.95,-0.122,negative,0.0111,positive,0.0058,positive,-1.922,263097000.0,140384000.0,-1.165,-0.07400000000000001,negative,-0.015,16.0,,,1.442,,2.227,52.28,1.6540000000000001,15.2,9.25,11.17,11.18,33516700
BOC,Boston Omaha Corporation,1494582,REAL ESTATE & CONSTRUCTION,REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS,December,2021-12-31,661209000.0,2942500.0,11.81,,16.71,0.0,0.0,NO,1.82,Earn,1.966,0.9259999999999999,positive,-0.414,negative,-0.0204,negative,0.0951,56972000.0,10593900.0,1.82,0.0,0,0.34299999999999997,38.5,11.81,,11.61,1.374,9.43,6.05,0.36,44.5,21.34,26.41,30.44,28642800
BOSC,B.O.S. Better Online Solutions Ltd,1005516,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,December,2021-12-31,10854200.0,1105800.0,17.42,0.0,2.7110000000000003,0.0,0.0,NO,0.12,Earn,7.02,0.0171,positive,0.0238,positive,0.0217,positive,0.0466,34981000.0,6118000.0,0.12,-0.584,negative,-0.022000000000000002,,17.42,,0.31,0.76,0.344,13.25,0.79,5.12,1.82,2.572,3.154,5193700
BOX,Box Inc,1372612,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,4357221000.0,48904000.0,,1.16,0.139,0.0,0.0,NO,-0.34600000000000003,LOSS,5.62,-0.0474,negative,-0.0137,negative,-0.0055,negative,-0.34,874332000.0,624848000.0,-0.34600000000000003,0.0,0,0.17300000000000001,32.14,,26.95,4.984,32.07,5.7,98.55,1.275,33.04,20.36,27.97,25.93,143424000
BRDS,Bird Global Inc.,1861449,MANUFACTURING,"MOTORCYCLES, BICYCLES & PARTS",December,2021-12-31,498995000.0,,,,1.177,0.0,0.0,NO,-2.5140000000000002,LOSS,2.435,-0.9570000000000001,negative,-1.072,negative,-0.305,negative,-0.777,205142000.0,39406000.0,-2.5140000000000002,0.0,0,1.2590000000000001,8.0,,,2.432,1.5090000000000001,1.973,,,11.25,1.66,2.725,6.69,240598000
BRZE,Braze Inc. Class A Common Stock,1676238,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,3810416000.0,,,,,0.0,0.0,NO,-2.218,LOSS,10.53,-0.21100000000000002,negative,-0.21899999999999997,negative,0.0,0,0.0,210531000.0,95680000.0,-2.218,0.0,0,0.626,69.5,,,18.1,8.21,15.14,,,98.78,30.76,41.63,54.94,26327300
BSQR,BSQUARE Corporation,1054721,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,30642900.0,-8615000.0,,0.0,1.92,0.0,0.0,NO,-0.135,LOSS,2.426,-0.0555,negative,-0.0964,negative,-0.0695,negative,-0.0937,40367000.0,5415000.0,-0.135,0.0,0,-0.18,1.47,,,0.759,0.799,0.0058,1.923,1.483,8.2,1.4,1.6540000000000001,2.09,20428600
BSY,Bentley Systems Incorporated,1031308,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,11843132000.0,167578000.0,137.2,,1.329,0.12,0.0029,YES,0.3,Earn,3.157,0.0966,positive,0.127,positive,0.0403,positive,0.248,965046000.0,748507000.0,0.3,-0.19,negative,0.237,56.71,137.2,51.02,12.27,29.4,13.67,83.0,,71.82,34.45,40.58,51.49,276133000
BTRS,BTRS Holdings Inc,1774155,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,1081384000.0,,,,1.902,0.0,0.0,NO,-0.395,LOSS,0.8490000000000001,-0.465,negative,-0.368,negative,-0.0978,negative,-0.391,131574000.0,94531000.0,-0.395,-0.988,negative,0.154,10.88,,,8.22,3.472,5.28,,0.436,16.06,5.28,6.7,8.59,159955000
BW,Babcock & Wilcox Enterprises Inc,1630805,MANUFACTURING,"HEATING EQUIPMENT, EXCEPT ELECTRIC & WARM AIR FURNACES",December,2021-12-31,665664000.0,92024000.0,28.08,-0.08,0.38299999999999995,0.0,0.0,NO,0.26,Earn,8.78,0.0427,positive,0.102,positive,0.0609,positive,0.0,723363000.0,180605000.0,0.26,2.444,positive,0.28300000000000003,11.5,28.08,26.11,0.92,19.84,1.153,10.29,2.613,10.37,5.81,7.83,7.63,86338000
CACI,CACI International Inc,16058,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,June,2021-12-31,6517992000.0,642877000.0,15.42,3.38,121.58,0.0,0.0,NO,18.06,Earn,255.31,0.0715,positive,0.0845,positive,0.051,positive,0.152,6092594000.0,2113428000.0,18.06,-0.084,negative,0.012,321.27,15.42,14.33,1.07,2.352,1.483,14.05,0.943,313.52,238.29,290.11,272.08,23405600
CALX,Calix Inc,1406666,TECHNOLOGY,"COMMUNICATIONS SERVICES, NEC",December,2022-03-31,2568319000.0,88164000.0,11.32,2.026,8.84,0.0,0.0,NO,3.51,Earn,10.74,0.35100000000000003,positive,0.10800000000000001,positive,0.0782,positive,0.562,679394000.0,356587000.0,3.51,-0.222,negative,0.038,60.0,11.32,40.49,3.78,4.33,3.236,29.56,1.6019999999999999,80.95,36.5,44.8,53.1,64612000
CASA,Casa Systems Inc,1333835,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,442637000.0,29135000.0,123.68,,0.97,0.0,0.0,NO,0.038,Earn,4.707,0.008,positive,0.0335,positive,0.0175,positive,0.0405,401325000.0,187580000.0,0.038,-0.934,negative,-0.128,9.33,123.68,,1.103,5.48,1.422,16.72,1.155,9.75,3.68,4.4910000000000005,5.72,94178000
CCCS,CCC Intelligent Solutions Holdings Inc,1818201,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,5773644000.0,175217000.0,,,3.071,0.0,0.0,NO,-0.45799999999999996,LOSS,1.266,-0.36200000000000004,negative,-0.18899999999999997,negative,-0.0253,negative,-0.152,688288000.0,519858000.0,-0.45799999999999996,0.0,0,0.131,13.2,,40.32,8.39,3.0380000000000003,9.24,,,13.46,8.58,10.33,10.78,613565000
CCMP,CMC Materials Inc,1102934,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,September,2021-12-31,5069095000.0,349704000.0,,1.78,31.6,1.84,0.0102,YES,-2.512,LOSS,42.44,-0.0591,negative,0.17600000000000002,positive,0.0595,positive,-0.0723,1229014000.0,497119000.0,-2.512,-0.11199999999999999,negative,0.10099999999999999,188.86,,23.58,4.125,5.69,4.766,54.1,1.19,196.03,118.15,182.52,156.43,28577600
CCO,Clear Channel Outdoor Holdings Inc,1334978,TRADE & SERVICES,SERVICES-ADVERTISING,December,2021-12-31,1338625000.0,410261000.0,,-17.22,-6.51,0.0,0.0,NO,-0.93,LOSS,4.784,-0.19399999999999998,negative,0.0701,positive,0.0178,positive,0.0,2241118000.0,986955000.0,-0.93,-0.061,negative,0.37200000000000005,4.61,,,0.597,,3.6710000000000003,32.27,2.322,4.1,2.07,3.4739999999999998,3.031,471347000
